	Chrom	Start	End	Strand	Site Selection Category	Cluster ID	Site Delta	Site Std	Intercept	r Age	r Sex	r CT-PC1	r CT-PC2	r Age / Std	r Sex / Std	r CT-PC1 / Std	r CT-PC2 / Std
cg20207763	chr10	13392087	13392088	-	Cell Type PC2	8	0.4267815262025787	0.05844061817015784	0.05913916105459065	0.05597620547559883	-0.013107029075983212	-0.1616193649816372	0.29863309418479256	0.9578304820906662	-0.22427943930744038	-2.7655314067873196	5.11002627171536
cg22796704	chr10	49673533	49673534	+	Age	4	0.5400772330998871	0.09469958416410025	0.8633445741504391	-0.35305957269022237	0.006655851345127667	-0.19238816914595827	0.017485696869272524	-3.7282061564116566	0.07028384975370187	-2.0315629772204518	0.18464386114908826
cg23341182	chr10	102046767	102046768	+	Age	6	0.5382290940356639	0.07559576555823519	0.4408136655995641	-0.24630145432932157	-0.02568565808603694	0.14393905091337503	-0.1363386954056591	-3.258138237115719	-0.3397764133528087	1.904062348604587	-1.8035229142646965
cg24420366	chr10	3938540	3938541	-	Cell Type PC1	9	0.551887790108798	0.08816498132979386	0.7180632701102585	-0.004133224900173542	-0.014010422098452935	-0.5164323223089601	-0.027619939468763607	-0.046880573645363986	-0.1589114168361804	-5.857567420982831	-0.3132756231802197
cg25427880	chr10	102322127	102322128	-	Age	7	0.4063371420099946	0.053465540877033986	0.13294237968123068	0.1822236222307464	-0.021640202172325238	0.0912744702339843	-0.009749948354031762	3.4082442493164824	-0.4047504582829488	1.7071644415588632	-0.1823594822776745
cg25597390	chr10	5333614	5333615	+	Mixed	3	0.4598741920775625	0.08254791789832076	0.5158813016828854	-0.1712238442089863	-0.014902668945403763	-0.300033696766639	-0.2309884958423855	-2.074235772002063	-0.18053355341754684	-3.6346609872850886	-2.798235276229595
cg25776343	chr10	72336096	72336097	+	Cell Type PC2	5	0.34512175613167173	0.05853605874185693	0.4698004496813531	-0.03761275781252956	-0.020825050430444025	-0.15186252071970047	-0.3250200317041345	-0.6425570600576511	-0.35576447881949413	-2.5943414022698676	-5.552475494420756
cg26063719	chr10	17273186	17273187	+	Mixed	3	0.61940055406127	0.10182896840617456	0.6735014285942049	-0.18190016650733656	-0.007836854704295182	-0.2944316459220986	-0.44749386343876846	-1.7863302491858177	-0.07696095548209425	-2.8914330620307576	-4.394563457166811
cg26478401	chr10	90749919	90749920	-	Mixed	5	0.5137645638338926	0.09171873765898098	0.6211967959321036	-0.13309480944098787	-0.009600722027734487	-0.2834340800314284	-0.43203055307870786	-1.4511190716105042	-0.10467568866277781	-3.0902527364175394	-4.710384858163211
cg26610808	chr10	102046684	102046685	+	Age	6	0.3370574538241753	0.047715279421341766	0.2074458573003933	-0.15569989696989045	-0.014867371568919693	0.07437353169274287	-0.0511385491399043	-3.263103535347842	-0.31158513057496456	1.5586942504517238	-1.071743679594411
cg27537918	chr10	80897426	80897427	+	Cell Type PC2	5	0.21127096953278637	0.03560316755644205	0.30356987425008725	-0.016341447423304577	-0.007971965614054194	-0.08101840465749384	-0.20681363711622958	-0.458988582895	-0.22391169553709397	-2.2755954095672686	-5.808854978657893
cg01282174	chr11	119630143	119630144	+	Age	4	0.8058810919630041	0.10203550049059952	0.4831093557905022	-0.3336015000420834	-0.03413903575913858	-0.14697620903634873	-0.023156786347107938	-3.269465023820978	-0.33457998044792064	-1.4404418886531514	-0.2269483291184656
cg01372366	chr11	48041782	48041783	+	Mixed	3	0.3396420453628132	0.06144785007756102	0.38652517802308917	-0.13186984547840033	-0.010691751190822413	-0.1883903796698866	-0.19954438676645408	-2.146044903311522	-0.17399715656979076	-3.065857949986786	-3.247377841772888
cg01511567	chr11	57103630	57103631	+	Age	6	0.3502936901872222	0.048081195130041395	0.25416393563458084	-0.1621058136635973	-0.010963458492631351	0.08183744594486522	-0.02671125257280047	-3.3715013369605846	-0.22801967511371868	1.7020676321278199	-0.5555446885327344
cg01692842	chr11	134126363	134126364	-	Cell Type PC1	9	0.7225475420614592	0.10935462040259805	0.7948541908289638	0.005281535832635388	-0.013331404279179865	-0.6369466186391366	-0.06429226565899694	0.048297326744777484	-0.12190984002412701	-5.824597225925755	-0.5879245469674684
cg01739327	chr11	85955218	85955219	+	Age	6	0.3198903398278539	0.047980915267858845	0.23947250855177538	-0.15366928813099884	-0.017841479284796152	0.07448779758405394	-0.06788582787264164	-3.2027168984401984	-0.3718453302775508	1.5524463668151691	-1.414850623287642
cg02261543	chr11	10800367	10800368	+	Cell Type PC2	2	0.20843470196591096	0.028612097970354595	0.9680832618933987	-0.02611200979119427	0.002157164889302912	0.06783140729218652	-0.15198755146818338	-0.9126212911143146	0.07539345389974485	2.3707246970308717	-5.312003042407441
cg02856190	chr11	94282490	94282491	+	Cell Type PC1	9	0.6408784923912312	0.07993977662193563	0.6192207508050546	-0.015089151305232475	-0.012732764588480106	-0.4642169746710097	-0.022775551785275405	-0.188756485730434	-0.1592794616964968	-5.807083710859753	-0.2849088745017302
cg03116182	chr11	33934315	33934316	-	Mixed	3	0.2773709660047839	0.04499263643396505	0.3661448090773177	-0.09082828676888767	-0.01241725266895477	-0.1505141917205136	-0.1549082343021062	-2.018736708221019	-0.27598410880365654	-3.345307224692663	-3.44296859619379
cg03463948	chr11	122612857	122612858	+	Cell Type PC1	9	0.7114866883939077	0.09625087033763069	0.7509294818438784	-0.008197548771336148	-0.013913455876737202	-0.5690953517145587	-0.035237636882263404	-0.08516856774988762	-0.1445540786065758	-5.912625514120287	-0.366102007791266
cg04645070	chr11	34393105	34393106	+	Mixed	3	0.49425965242152425	0.07783283177302437	0.524720761318223	-0.15314852346582677	-0.01871146976839977	-0.24837713209845946	-0.29313665293788704	-1.9676596620875566	-0.24040587168877578	-3.191161447431019	-3.7662339434434347
cg04651240	chr11	18229518	18229519	-	Age	6	0.677418429930969	0.06341520571395803	0.5348097922981291	-0.2095153006517072	-0.006519181778176196	0.08139942399417356	-0.058929091877537296	-3.3038653473230277	-0.10280155531753307	1.2835947321741024	-0.9292580732662779
cg04653522	chr11	87908630	87908631	-	Cell Type PC2	8	0.4881035320576568	0.06649379077663777	0.0013999758615894087	0.08515090979312599	-0.011639907855544723	-0.14551484325558042	0.3237793622776931	1.2805843793619796	-0.1750525533225328	-2.1883974662293775	4.869317247460213
cg04666029	chr11	2552842	2552843	-	Age	6	0.1635397583857295	0.02546770904449492	0.1658192687580416	-0.0792173346442038	-0.010556212281892928	-0.01231911075010159	-0.049800750147896464	-3.1105010076015205	-0.41449398779647006	-0.48371491635069075	-1.9554467997450817
cg04697265	chr11	130683699	130683700	+	Age	6	0.4145687667622316	0.05003759408180889	0.2827020380592966	-0.15923162059992882	-0.025676144255053178	-0.018349499549780296	-0.0345289333108228	-3.1822397443728674	-0.5131370667637217	-0.3667142652738221	-0.6900598229077476
cg05178291	chr11	18287688	18287689	-	Mixed	3	0.2175531535681471	0.03691187308868343	0.3211864226489223	-0.07067759076229947	-0.01586348579335163	-0.11385294725237628	-0.1066468966036299	-1.9147657609379907	-0.4297664806995425	-3.084453259221941	-2.889230149534895
cg05501357	chr11	33308268	33308269	-	Cell Type PC1	9	0.6266275473180989	0.08143110031573529	0.6632619421892464	-0.009834828944735603	-0.021579793214784898	-0.46983581120986057	0.009585023425887768	-0.12077485023047362	-0.2650067742068191	-5.769734283193421	0.11770715842870186
cg06285727	chr11	72524027	72524028	+	Age	4	0.323425650366378	0.05238853049472582	0.32032024121216085	-0.14754995873630328	-0.012274870081874889	-0.09356214649662657	-0.16111629771997038	-2.816455383323985	-0.2343045312773309	-1.7859280574026768	-3.0754116635546906
cg06449094	chr11	822396	822397	+	Cell Type PC1	9	0.482910247529348	0.06812574944146724	0.6959952895489698	-0.006178077784185526	-0.007143018860699152	-0.396471616414385	0.04253230784340253	-0.09068638267963057	-0.10485049954329444	-5.819702824040538	0.6243205864464763
cg06928797	chr11	116966698	116966699	-	Cell Type PC2	5	0.3635260833086903	0.04957775175906058	0.35807622323244936	-0.0721724361500827	-0.014739858123183902	-0.13148255841253956	-0.24338545461295175	-1.4557424164941652	-0.2973079173661827	-2.652047617074739	-4.909166833457143
cg07080372	chr11	796606	796607	-	Age	6	0.42084818557320436	0.06044078764526537	0.24492129573749102	-0.20706905198362108	-0.025013188472085127	0.17466859743233532	-0.046621651571074674	-3.425982023909674	-0.41384616988929224	2.8899126605941574	-0.7713607546728717
cg07092212	chr11	46382543	46382544	-	Age	4	0.3256794679650594	0.05117502351924615	0.32671402648358516	-0.14040608738521845	-0.016766121178410184	-0.15143267341525185	-0.10261229380550362	-2.7436448042356805	-0.32762312599826554	-2.9591129226994943	-2.0051245070148855
cg07554046	chr11	15933402	15933403	+	Mixed	3	0.4657186530576616	0.05466724287780188	0.4004594086198412	-0.11057730937637936	-0.01583386316549501	-0.16121786239183777	-0.16829274569401337	-2.022734338798715	-0.2896407854496809	-2.949076154292422	-3.078493387167878
cg07702424	chr11	12306514	12306515	+	Cell Type PC1	9	0.554032288202786	0.08961448229705683	0.7930580075712261	0.0014522920165764514	-0.01117102177545129	-0.524590492071549	0.023996680960268107	0.016205996836117953	-0.12465643374941612	-5.853858423604126	0.2677768184914931
cg08138505	chr11	67118745	67118746	-	Age	6	0.184076024361567	0.031836438254222575	0.15720844183587251	-0.10442387206120482	-0.010599005160701763	0.01934403672588777	-0.03658963234250334	-3.28001113778344	-0.33292056969645406	0.6076068111457821	-1.1493004352536307
cg08669096	chr11	121229764	121229765	+	Mixed	3	0.5020625024492723	0.07193188606297522	0.5926460502936102	-0.07613224753826538	-0.015045271813344419	-0.31519232494475075	-0.273702764649314	-1.0583935957360107	-0.20915997948632298	-4.381816496078038	-3.8050269446527727
cg08688659	chr11	35249964	35249965	+	Cell Type PC1	9	0.726048695256426	0.08830111874966862	0.6723980595573261	-0.001061016640377148	-0.013354628224031051	-0.5236956235984379	-0.018115532122042616	-0.01201589125257974	-0.1512396265543484	-5.930792622040287	-0.20515631487523595
cg08690459	chr11	47279585	47279586	-	Mixed	3	0.32834868178062937	0.04598866873931375	0.4035092212453172	-0.05728214557144806	-0.010724367473167462	-0.166716746900753	-0.18856239260020788	-1.2455708578161124	-0.2331958668766521	-3.6251701010478254	-4.10019245543009
cg08965235	chr11	65325157	65325158	+	Cell Type PC2	8	0.5053926244654103	0.06389222754401092	0.1471913360504068	0.02875132245572823	-0.0271588459237829	-0.13372198490355097	0.3649243553171991	0.44999718370944947	-0.4250727665595171	-2.0929303930034244	5.7115610042837845
cg09067506	chr11	69065868	69065869	-	Mixed	5	0.2281709983431941	0.035304656189534704	0.2723050065687508	-0.052725630280898605	-0.011077193426676207	-0.08801301655295017	-0.16528132398324882	-1.493446926599103	-0.3137601274802897	-2.4929577583321634	-4.6815729657846905
cg09586924	chr11	130032814	130032815	+	Mixed	3	0.4238756233125639	0.06731332965079326	0.4832553207425385	-0.11462286603716754	-0.015272702554350287	-0.28034719081770537	-0.19402750404744196	-1.7028256755653857	-0.22688972055879136	-4.164809440746504	-2.8824529265453656
cg10611016	chr11	6225758	6225759	-	Cell Type PC1	9	0.7524213888136823	0.11151282333835137	0.7796867840422125	0.005442145524172107	-0.015812332256699785	-0.6624232448370787	0.014196237664309663	0.04880286734073256	-0.1417983311992929	-5.940332465865016	0.1273058760357591
cg11034978	chr11	64837009	64837010	+	Mixed	3	0.22695635601938627	0.03818255152192927	0.27783616778695075	-0.0674864383643306	-0.009572886828175836	-0.11389360660383965	-0.14308484386889558	-1.767468010239476	-0.25071364920906003	-2.9828705014233394	-3.7473882222542954
cg11321083	chr11	64638189	64638190	+	Mixed	3	0.37815626152333687	0.05891999593837447	0.5404577135439652	-0.07957410324977363	-0.014021708672945415	-0.2106658697118915	-0.23272507258572	-1.3505449547722588	-0.23797877867491682	-3.575456283673727	-3.9498487547271988
cg11468953	chr11	48034952	48034953	-	Mixed	3	0.3497485874814417	0.05758240805676375	0.36966740669824255	-0.12318188005732646	-0.016821034184084677	-0.15609008431143473	-0.20471693691694476	-2.1392276602238636	-0.2921210618267786	-2.7107251950554727	-3.5551993017578964
cg11741201	chr11	35638397	35638398	-	Age	6	0.4232831505905369	0.0681173047650997	0.36115995260010536	-0.23652097032550798	-0.02539673416040987	0.011195828556465674	-0.10730129999065059	-3.4722596723570147	-0.37283821266842077	0.16436100334671377	-1.5752428896104393
cg13119578	chr11	65196695	65196696	+	Age	4	0.3871877023638722	0.05283438987505834	0.2931667770436346	-0.1494054722781278	-0.009340748856653952	-0.13794501545682175	-0.10948294164995062	-2.8278072791497877	-0.176792972886462	-2.6108944530831386	-2.0721908951509347
cg15948836	chr11	36114125	36114126	+	Age	6	0.492840560017824	0.06994399162661487	0.44905804754237966	-0.22948750338916316	-0.021817496299108785	0.06218026182199268	-0.13529208118186745	-3.281018112524183	-0.3119280983501499	0.8890007615512188	-1.9342916816086677
cg16933224	chr11	63604739	63604740	+	Age	6	0.1584445830326838	0.019042939408526534	0.11333099792724255	-0.06041267251926094	-0.004995797673439165	0.0018526645521743158	-0.020460465495907885	-3.1724447168177714	-0.2623438307639776	0.09728879100170741	-1.074438407693859
cg18458509	chr11	2920188	2920189	+	Mixed	3	0.4195500988003663	0.05547136764305791	0.3978594262831251	-0.12926071619840365	-0.012246889956487789	-0.12798454230237102	-0.21590925461779042	-2.330224072176455	-0.2207785832015709	-2.3072180791703976	-3.8922648528715493
cg19037107	chr11	134126322	134126323	-	Cell Type PC1	9	0.726369057300222	0.11089683756064664	0.8413391013249123	0.02221924367746812	-0.012228708933174154	-0.6555851876576588	-0.00040114048017399206	0.20035957892232034	-0.11027103389207638	-5.911667114034123	-0.0036172400313455163
cg23186333	chr11	35161899	35161900	-	Age	6	0.713385026420331	0.1303165352429856	0.5627568924151491	-0.4637069104309806	-0.04829741526590772	0.1263663983555167	-0.011855566694971835	-3.5583121479278286	-0.3706161706636332	0.9696881375789838	-0.09097515271462815
cg23190089	chr11	2920208	2920209	+	Age	3	0.35932590670902737	0.047863746256070414	0.2840363890687074	-0.12323313346894998	-0.00561025228508874	-0.12193898304776614	-0.15115510738796745	-2.574665443228249	-0.11721297900657346	-2.5476272249019996	-3.1580291809857424
cg24520862	chr11	75943227	75943228	+	Cell Type PC1	10	0.48657101700062194	0.07841055358578601	0.2890815142299576	0.037262480579919585	-0.007298049679555135	0.45909532413775755	0.03241904803856077	0.4752227713728882	-0.0930748393654767	5.8550195495747746	0.41345261008892537
cg25221207	chr11	119555632	119555633	-	Mixed	5	0.2919253153924823	0.04687420523657442	0.4338614728974466	-0.07181359278125886	-0.012420945716257709	-0.1499830846589884	-0.21561238861953852	-1.5320492884906567	-0.26498466808277843	-3.199693390043048	-4.599808946761686
cg25600606	chr11	33308344	33308345	-	Cell Type PC1	9	0.689556834448695	0.10405169209311214	0.8193688412790967	0.017102874480220197	-0.014633910206512446	-0.6231694760701484	0.02780028603277976	0.16436901828482947	-0.14064077106422337	-5.98903740568194	0.2671776448181378
cg25623459	chr11	1861343	1861344	-	Cell Type PC2	5	0.2121253877224627	0.03425526718018777	0.31002415091010005	-0.0390292474217555	-0.008212072936100684	-0.04301046609739481	-0.19525091410465084	-1.139364852022782	-0.2397316854340667	-1.255586939992422	-5.699880052828143
cg25994988	chr11	122652381	122652382	+	Age	6	0.389589300913002	0.049642090307304404	0.6166527566107756	-0.15354349780483884	-0.014793001719683202	-0.012629570749343464	-0.09241215980535089	-3.0930103235851503	-0.2979931269636029	-0.25441254933386903	-1.8615686654869414
cg00252813	chr12	6642228	6642229	+	Mixed	3	0.2688722101142903	0.047881803187262796	0.34659810827575643	-0.09613269335454953	-0.013656016614654432	-0.12528867093006574	-0.17530624388181404	-2.007708293244105	-0.28520263869860096	-2.6166239070001067	-3.661228947376983
cg00748589	chr12	11653485	11653486	-	Age	7	0.4095872613982277	0.05664429197945412	0.10137100618931949	0.19670723924399006	-0.022067768284805965	0.04305881411177717	0.08582477589051858	3.472675398879365	-0.38958503167115816	0.7601615733390288	1.5151531229598338
cg01528542	chr12	81468231	81468232	+	Age	6	0.5204670554063071	0.08323655665326007	0.8517154838988463	-0.2721718625783069	0.01016156345489616	0.03818441416606389	-0.12547729403866806	-3.269859704938274	0.12208053604651568	0.4587457206468709	-1.5074781932819608
cg01591037	chr12	15134480	15134481	-	Cell Type PC1	9	0.7086560497378269	0.1104606644064792	0.7025347721535038	0.025196841039108776	-0.01783570365599088	-0.6471343413569072	0.049933636341587345	0.22810691185405207	-0.1614665614390846	-5.858504878945385	0.4520490312989502
cg01663440	chr12	1056095	1056096	-	Cell Type PC2	2	0.35801070351374104	0.04708541851792027	0.6025974721932417	-0.050179860173283096	-0.008497500645025219	-0.007507937204926415	-0.25748295103644725	-1.0657197440898845	-0.18046989731632415	-0.15945355146559786	-5.468422266193761
